chrom	pos
14	96778261
14	96865281
14	96898753
14	97049976
14	97068785
14	97094613
14	97137190
14	97144365
14	97157256
14	97170364
14	97177400
14	97190291
14	97222322
14	97277012
14	97315497
14	97362658
14	97428572
14	97479528
14	97493137
14	97573585
14	97647872
14	97658070
14	97727875
14	97796810
14	97807012
14	97834924
14	97841833
14	97870281
14	97953319
14	97964819
14	97974469
14	98021670
14	98032614
14	98051825
14	98054119
14	98149652
14	98174115
14	98193899
14	98228247
14	98297544
14	98310001
14	98463273
14	98497763
14	98529822
14	98550429
14	98583238
14	98671298
14	98683340
14	98689126
14	98703806
14	98725018
14	98839026
14	98873560
14	98897518
14	98898762
14	98921655
14	98931659
14	98936096
14	98967951
14	99004778
14	99013332
14	99031575
14	99055096
14	99097373
14	99141505
14	99156693
14	99186224
14	99201350
14	99206987
14	99245057
14	99252882
14	99287455
14	99296520
14	99304422
14	99312222
14	99325048
14	99335772
14	99355723
14	99549708
14	99554081
14	99564805
14	99585602
14	99609119
14	99658311
14	99667061
14	99699963
14	99704558
14	99742653
14	99767016
14	99931981
14	100056190
14	100079221
14	100106617
14	100146756
14	100224841
14	100302826
14	100381370
14	100664239
14	100704203
14	100722394
14	100753315
14	100809346
14	100867309
14	100883961
14	100889673
14	100898928
14	100940773
14	100963322
14	100992723
14	101009433
14	101017292
14	101033167
14	101176744
14	101178512
14	101186129
14	101223169
14	101231085
14	101238703
14	101242272
14	101244023
14	101260770
14	101394907
14	101402692
14	101405962
14	101452879
14	101480807
14	101486069
14	101533261
14	101665208
14	101792325
14	102326049
14	102331718
14	102630649
14	102756061
14	102783339
14	102937822
14	102976895
14	103018488
14	103027531
14	103073332
14	103096858
14	103118337
14	103156328
14	103216241
14	103298481
14	103312029
14	103344912
14	103595309
14	103699416
14	104018309
14	104233158
14	104328474
14	104341375
14	104370900
14	104398734
14	104529556
14	104532359
14	104536444
14	104649895
14	104766758
14	104810872
14	104847756
14	104924668
14	104969312
14	104994730
14	105027925
14	105089059
14	105116187
14	105129717
14	105178084
15	22646842
15	22788625
15	22819229
15	22827941
15	22829172
15	22832212
15	22859942
15	22868175
15	22907410
15	22950619
15	23485976
15	23491511
15	23504661
15	23505543
15	23519300
15	23536499
15	23600050
15	23634002
15	23663540
15	23793120
15	23859005
15	23872110
15	23893932
15	23903310
15	23906947
15	24022279
15	24033448
15	24041965
15	24065115
15	24070721
15	24081465
15	24082512
15	24152472
15	24608460
15	24667047
15	24718228
15	24791308
15	24799263
15	24810155
15	24816114
15	24818250
15	24833640
15	24869720
15	24874807
15	24881920
15	24891921
15	24900199
15	24905940
15	24912711
15	24921833
15	24938970
15	25187695
15	25282333
15	25473980
15	25509089
15	25593403
15	25649511
15	25692135
15	25707742
15	25708051
15	25743239
15	25755404
15	25764093
15	25784046
15	25787803
15	25793359
15	25809986
15	25814913
15	25831311
15	25869263
15	25869511
15	25876026
15	25888237
15	25936870
15	25942822
15	26002246
15	26004467
15	26024361
15	26027378
15	26031932
15	26128316
15	26135569
15	26161155
15	26212376
15	26334701
15	26345683
15	26377641
15	26379475
15	26382615
15	26432662
15	26457656
15	26515558
15	26521599
15	26565983
15	26643831
15	26649934
15	26695966
15	26730723
15	26736933
15	26737239
15	26803621
15	26807921
15	27001315
15	27038820
15	27065964
15	27072453
15	27094214
15	27154342
15	27206500
15	27261389
15	27299714
15	27397031
15	27417811
15	27461915
15	27497255
15	27501432
15	27519454
15	27599035
15	27604158
15	27645345
15	27646541
15	27690846
15	27740052
15	27768454
15	27835546
15	27855991
15	28083619
15	28120472
15	28285036
15	28947614
15	29011328
15	29047296
15	29091769
15	29096821
15	29125459
15	29126784
15	29190239
15	29255106
15	29287207
15	29297268
15	29307799
15	29337307
15	29361085
15	29438792
15	29480068
15	29582546
15	29597602
15	29599325
15	29601735
15	29664981
15	29676234
15	29678500
15	29798722
15	29844877
15	29864558
15	29916451
15	29958808
15	30004641
15	30054027
15	30059231
15	30775002
15	30831032
15	30848497
15	31047470
15	31064222
15	31064935
15	31070149
15	31102334
15	31129473
15	31135189
15	31145764
15	31157425
15	31164441
15	31173160
15	31178108
15	31252830
15	31329118
15	31340958
15	31359113
15	31379925
15	31451375
15	31457675
15	31625071
15	31756922
15	31884101
15	31894917
15	32058572
15	32097867
15	32647745
15	32679557
15	32693753
15	32702555
15	32732366
15	32748581
15	32769715
15	32773444
15	32800761
15	32814035
15	32825101
15	32874970
15	32893076
15	32914881
15	32923110
15	32970536
15	32985608
15	32996723
15	33015880
15	33067169
15	33067373
15	33090456
15	33106058
15	33139174
15	33140618
15	33143864
15	33172333
15	33189743
15	33192001
15	33192027
15	33197756
15	33207864
15	33212866
15	33226279
15	33245313
15	33262135
15	33277714
15	33318443
15	33346134
15	33377120
15	33386517
15	33393644
15	33407755
15	33489122
15	33495430
15	33509745
15	33546993
15	33586645
15	33587186
15	33588292
15	33600096
15	33601283
15	33613209
15	33619636
15	33665156
15	33682219
15	33698775
15	33701282
15	33726921
15	33734057
15	33749134
15	33749695
15	33765206
15	33815709
15	33833640
15	33847091
15	33848534
15	33911467
15	33979037
15	34002436
15	34124193
15	34125789
15	34252073
15	34282129
15	34345997
15	34579095
15	34585308
15	34637754
15	34668077
15	34675373
15	34678236
15	34693213
15	34695790
15	34714121
15	34725053
15	34733295
15	34761354
15	34779096
15	34779517
15	34790024
15	34814367
15	34821128
15	34827547
15	34830447
15	34850365
15	34995552
15	35023717
15	35028542
15	35069962
15	35085633
15	35089286
15	35099325
15	35103523
15	35130473
15	35214392
15	35256267
15	35572938
15	35704357
15	35757892
15	35767148
15	35785097
15	35825274
15	35849778
15	35886261
15	35927776
15	35940497
15	35941774
15	35950607
15	35959253
15	36056972
15	36179469
15	36182350
15	36301860
15	36326304
15	36366606
15	36375572
15	36413299
15	36416091
15	36431497
15	36439478
15	36480608
15	36495776
15	36526024
15	36536513
15	36550849
15	36566778
15	36591666
15	36597174
15	36640324
15	36707008
15	36716163
15	36769765
15	36827975
15	36830614
15	36842562
15	36874677
15	36877663
15	36879863
15	36882201
15	36892835
15	36914160
15	36925420
15	36944141
15	36967496
15	37021975
15	37057601
15	37065309
15	37065872
15	37131739
15	37217663
15	37267809
15	37285693
15	37338164
15	37511968
15	37517833
15	37527423
15	37635313
15	37650610
15	37681704
15	37715612
15	37732936
15	37780148
15	37780695
15	37848745
15	37865161
15	37888102
15	37891566
15	37902554
15	38045140
15	38087224
15	38090902
15	38135437
15	38217726
15	38355494
15	38372279
15	38396870
15	38399562
15	38472642
15	38524632
15	38610969
15	38639195
15	38641747
15	38653461
15	38679976
15	38732725
15	38773223
15	38806148
15	38817913
15	38819628
15	38849405
15	38874534
15	38921533
15	38943156
15	38946662
15	39027372
15	39063411
15	39195437
15	39196668
15	39256126
15	39275104
15	39295206
15	39328416
15	39427579
15	39461635
15	39589977
15	39618230
15	39699141
15	39746232
15	39856714
15	39867677
15	39869066
15	39903673
15	39948936
15	39953578
15	39967647
15	39992601
15	40003758
15	40020940
15	40025407
15	40033659
15	40091931
15	40269689
15	40303426
15	40350676
15	40366769
15	40373426
15	40383292
15	40384796
15	40418524
15	40567078
15	40857626
15	40917048
15	41310668
15	41397034
15	41491616
15	41504703
15	41513039
15	41523451
15	41528002
15	41723215
15	41792819
15	41978869
15	41983978
15	41984161
15	42018329
15	42031393
15	42109454
15	42112316
15	42119815
15	42138944
15	42323294
15	42389001
15	42389732
15	42451896
15	42552590
15	42594306
15	42689608
15	42794539
15	43369604
15	43432448
15	43771661
15	43799188
15	43905851
15	43909047
15	44018592
15	44658976
15	44754936
15	44756453
15	44804341
15	44807087
15	44910721
15	44975472
15	45066648
15	45102208
15	45282131
15	45555723
15	45688194
15	45707625
15	45717205
15	45904165
15	45915325
15	45923845
15	46312851
15	46324022
15	46338743
15	46341138
15	46375767
15	46390596
15	46402581
15	46502625
15	46587733
15	46588597
15	46643632
15	46681356
15	46860643
15	46863352
15	47018430
15	47134759
15	47196780
15	47288742
15	47394393
15	47402916
15	47415317
15	47431784
15	47440302
15	47445866
15	47543812
15	47599735
15	47634412
15	47643588
15	47678351
15	47698643
15	47792536
15	47804920
15	47826971
15	47961779
15	47978412
15	48085316
15	48088741
15	48092710
15	48237743
15	48340956
15	48673021
15	48734009
15	48880120
15	48927578
15	48930049
15	48959170
15	49032884
15	49293782
15	49644041
15	49721880
15	49832202
15	49845521
15	49852610
15	49886225
15	49888920
15	49979888
15	50005266
15	50015219
15	50092016
15	50105307
15	50124354
15	50240274
15	50262814
15	50292506
15	50363214
15	50437077
15	50481590
15	50733158
15	50770544
15	51113314
15	51145464
15	51171427
15	51208638
15	51256585
15	51325511
15	51371189
15	51387273
15	51396799
15	51516376
15	52058472
15	52099709
15	52159687
15	52214458
15	52280784
15	52282973
15	52304895
15	52309023
15	52361926
15	52609717
15	52697350
15	52721806
15	52819315
15	52856135
15	52870887
15	52882496
15	52895972
15	52925305
15	52965697
15	52968208
15	52987181
15	53066261
15	53205097
15	53283455
15	53288692
15	53373050
15	53405314
15	53423682
15	53473836
15	53491651
15	53505338
15	53519878
15	53547582
15	53693253
15	53729926
15	53749829
15	53767367
15	53792438
15	53818760
15	53859938
15	53877441
15	53920048
15	53923283
15	53934488
15	53953825
15	53968723
15	53970517
15	53988614
15	53996650
15	54066258
15	54070280
15	54076647
15	54156123
15	54183938
15	54239225
15	54248394
15	54296150
15	54300157
15	54304325
15	54331048
15	54344146
15	54362562
15	54386116
15	54388434
15	54393265
15	54423570
15	54519653
15	54578906
15	54600385
15	54612194
15	54790982
15	54794738
15	54829321
15	54833182
15	54840896
15	54918507
15	55000253
15	55033209
15	55046890
15	55075926
15	55105190
15	55240013
15	55318928
15	55340661
15	55438983
15	55466995
15	55530159
15	55544651
15	55654534
15	55658743
15	55706397
15	55751991
15	55768404
15	55773375
15	55801858
15	55803618
15	55826252
15	55918731
15	55937562
15	55997900
15	56026186
15	56045329
15	56070770
15	56134303
15	56279978
15	56345767
15	56482605
15	56637578
15	57040378
15	57063162
15	57343521
15	57352458
15	57357921
15	57391503
15	57402656
15	57428275
15	57470595
15	57520330
15	57553597
15	57563479
15	57563631
15	57569923
15	57571449
15	57633135
15	57661366
15	57728540
15	57757101
15	57761461
15	57775583
15	57780070
15	57806236
15	57824710
15	57825010
15	57871077
15	57887591
15	57891326
15	57893290
15	57938513
15	57963929
15	58042389
15	58134436
15	58137065
15	58151625
15	58175379
15	58189995
15	58190874
15	58191968
15	58262486
15	58287757
15	58300727
15	58309605
15	58350262
15	58350388
15	58354939
15	58391028
15	58391167
15	58398555
15	58519053
15	58544739
15	58867989
15	58882340
15	58925895
15	58957385
15	59061664
15	59155382
15	59225255
15	59296015
15	59304841
15	59306850
15	59311697
15	59349525
15	59391626
15	59404324
15	59420228
15	59434411
15	59594570
15	59619771
15	59837953
15	59841110
15	59849298
15	59933834
15	59944726
15	59949310
15	59980931
15	60028197
15	60042429
15	60063300
15	60070969
15	60081887
15	60231826
15	60318933
15	60380993
15	60448642
15	60489314
15	60551386
15	60591082
15	60619263
15	60720060
15	60728609
15	60752831
15	60784020
15	60792529
15	60811391
15	60832639
15	60837846
15	60880776
15	60885689
15	60922123
15	60994799
15	61002627
15	61022397
15	61026941
15	61029614
15	61057721
15	61080560
15	61092472
15	61155444
15	61174799
15	61176268
15	61187387
15	61193166
15	61306476
15	61390735
15	61521591
15	61603315
15	61620994
15	61701935
15	61809783
15	61822005
15	61879280
15	61922408
15	61961592
15	61962790
15	62105035
15	62132450
15	62135165
15	62135475
15	62142957
15	62147085
15	62168129
15	62299807
15	62303121
15	62355418
15	62395140
15	62417448
15	62428164
15	62447264
15	62455639
15	62472481
15	62647241
15	62656710
15	62751580
15	62753009
15	62764339
15	62811619
15	62813004
15	62836930
15	62877975
15	62915141
15	62958112
15	63059641
15	63067365
15	63093673
15	63113167
15	63131540
15	63182192
15	63224560
15	63274503
15	63302032
15	63318173
15	63331264
15	63341039
15	63365538
15	63385767
15	63403984
15	63441064
15	63461249
15	63623587
15	63850340
15	63947742
15	63979297
15	63990749
15	64126456
15	64144256
15	64273077
15	64825623
15	64891602
15	64916028
15	64917942
15	64930560
15	64972413
15	65203949
15	65264104
15	65321316
15	65360186
15	65389463
15	65392195
15	65401218
15	65414231
15	65571579
15	65913160
15	65979704
15	65983613
15	66027069
15	66104216
15	66109072
15	66114734
15	66160509
15	66169541
15	66196649
15	66213842
15	66241842
15	66525207
15	66528912
15	66575209
15	66579928
15	66582532
15	66587759
15	66632463
15	66661267
15	66676455
15	66711996
15	66774225
15	66799651
15	66801293
15	66804320
15	66845900
15	66869381
15	66901638
15	66964641
15	66977109
15	67006311
15	67108152
15	67132695
15	67175169
15	67236036
15	67243658
15	67389569
15	67511204
15	67560307
15	67792112
15	67863372
15	67865543
15	67906284
15	67925224
15	67967670
15	67978042
15	68267112
15	68304789
15	68340349
15	68385238
15	68405458
15	68410929
15	68417245
15	68424437
15	68469958
15	68487924
15	68489001
15	68589185
15	68638254
15	68691757
15	68728855
15	68735544
15	68743881
15	68797476
15	68839333
15	68885973
15	68998896
15	69066273
15	69096586
15	69297804
15	69442980
15	69576602
15	69600608
15	69607807
15	69615400
15	69657177
15	69699275
15	69726651
15	69751044
15	69779439
15	69835267
15	69849566
15	69853419
15	69867183
15	69918122
15	69932245
15	69979558
15	69996268
15	70115483
15	70129626
15	70131231
15	70137994
15	70139434
15	70155243
15	70233320
15	70258089
15	70267089
15	70282341
15	70283799
15	70337781
15	70393904
15	70447658
15	70526823
15	70566210
15	70816808
15	70880359
15	70915612
15	71017254
15	71168354
15	71193403
15	71210189
15	71279075
15	71338834
15	71351448
15	71352781
15	71357773
15	71367019
15	71386459
15	71495674
15	71529958
15	71539800
15	71541653
15	71544085
15	71550741
15	71554988
15	71574369
15	71605997
15	71612710
15	71617151
15	71622939
15	71705726
15	71739424
15	71774622
15	71777666
15	72003987
15	72508512
15	72586431
15	72715552
15	72819084
15	72857825
15	72984590
15	73264603
15	73306266
15	73339489
15	73359833
15	73440232
15	73641377
15	73714350
15	73781306
15	73788333
15	73805560
15	73813152
15	73815371
15	73823176
15	73879672
15	73884569
15	73906472
15	73919207
15	73932852
15	73948013
15	73962780
15	73966108
15	73990539
15	74011008
15	74141855
15	74190656
15	74220887
15	74256432
15	74266268
15	74274684
15	74404743
15	74410320
15	74577097
15	74727108
15	74735539
15	74741059
15	74746892
15	74833304
15	74903835
15	75172710
15	75426328
15	75656330
15	75674754
15	75779689
15	75842260
15	76103090
15	76135653
15	76317382
15	76479721
15	76742177
15	76967145
15	76991636
15	77085312
15	77540420
15	77553617
15	77570187
15	77604855
15	77671545
15	77680428
15	77790436
15	77800856
15	77878299
15	78099627
15	78108298
15	78109916
15	78140507
15	78166143
15	78214974
15	78233079
15	78252182
15	78270351
15	78293556
15	78325473
15	78411289
15	78416373
15	78497146
15	78498719
15	78513681
15	78578946
15	78596058
15	78601997
15	78606381
15	78618888
15	78633676
15	78694463
15	78714100
15	78796665
15	78818751
15	78862746
15	78892045
15	78935915
15	78939136
15	79004668
15	79015873
15	79029175
15	79029446
15	79035840
15	79056995
15	79066968
15	79083005
15	79146355
15	79202480
15	79218567
15	79233567
15	79241030
15	79299434
15	79325167
15	79354369
15	79367271
15	79406804
15	79407501
15	79419048
15	79433475
15	79439875
15	79449251
15	79457105
15	79463262
15	79554491
15	79588491
15	79635881
15	79640022
15	79676757
15	79680538
15	79681680
15	79687315
15	79741543
15	79742003
15	79768986
15	79787965
15	79800790
15	79814193
15	79845218
15	79865817
15	79962867
15	79970875
15	80001097
15	80029972
15	80047114
15	80179164
15	80194060
15	80226330
15	80235220
15	80236113
15	80250960
15	80270861
15	80271373
15	80278764
15	80280168
15	80290470
15	80297856
15	80315372
15	80324894
15	80349894
15	80364486
15	80374397
15	80386221
15	80410644
15	80434398
15	80441756
15	80451333
15	80484358
15	80550348
15	80562513
15	80569024
15	80664066
15	80708937
15	80712336
15	80766166
15	80781232
15	80785029
15	80793142
15	80799538
15	80803691
15	80817253
15	80832460
15	80843108
15	80859468
15	80885396
15	81012960
15	81060594
15	81165785
15	81223132
15	81232978
15	81241037
15	81481706
15	81506037
15	81529134
15	81773561
15	81794979
15	81848308
15	81916958
15	81925069
15	81952462
15	82010028
15	82027825
15	82059859
15	82152096
15	82223698
15	82231064
15	82831014
15	82836510
15	82847731
15	82878517
15	82882561
15	83087641
15	83251631
15	83464728
15	83521431
15	83532694
15	83552688
15	83576317
15	83579714
15	83610658
15	83617740
15	83624590
15	83647132
15	83659019
15	83670684
15	83745840
15	83913372
15	83972373
15	83977939
15	84010406
15	84091437
15	84624945
15	84657523
15	84800427
15	84872140
15	84880727
15	84894055
15	84904200
15	84913115
15	84919085
15	84935465
15	84935498
15	84963961
15	85007425
15	85282336
15	85383609
15	85405478
15	85460635
15	85519902
15	85590028
15	85591101
15	85639439
15	85657468
15	85700606
15	85702584
15	85793433
15	85801681
15	85805158
15	85810230
15	85838957
15	85840532
15	85872143
15	85877201
15	85919621
15	85949321
15	85997330
15	86026854
15	86075465
15	86090932
15	86130891
15	86136197
15	86219093
15	86222666
15	86264311
15	86278425
15	86283646
15	86296986
15	86303996
15	86336561
15	86369104
15	86429320
15	86462039
15	86537985
15	86576109
15	86677895
15	86717494
15	86726092
15	86742499
15	86753273
15	86775355
15	86811438
15	86835144
15	86836462
15	86845967
15	86860100
15	86873042
15	86893083
15	86988050
15	87069428
15	87075362
15	87177801
15	87236671
15	87244944
15	87346519
15	87534722
15	87729238
15	87749332
15	87757472
15	87798169
15	87841919
15	87932125
15	87975985
15	87982720
15	88004059
15	88041021
15	88059610
15	88072861
15	88094775
15	88118508
15	88160315
15	88247094
15	88251628
15	88271125
15	88279696
15	88295773
15	88315926
15	88321102
15	88324326
15	88369548
15	88382474
15	88389867
15	88626627
15	88646703
15	88649642
15	88705908
15	88747711
15	88855374
15	88858820
15	88893064
15	88904970
15	88907356
15	88908280
15	88931428
15	88958997
15	89004875
15	89052102
15	89068326
15	89078043
15	89137545
15	89209989
15	89218433
15	89316763
15	89384958
15	89408511
15	89428946
15	89473260
15	89530925
15	89556869
15	89585735
15	89822800
15	89831025
15	90037784
15	90056817
15	90117127
15	90220987
15	90263316
15	90325777
15	90362321
15	90538559
15	90539954
15	90585876
15	90628801
15	90629669
15	90668470
15	90744181
15	90766245
15	90788316
15	90808700
15	90813023
15	90830268
15	90868426
15	90978107
15	90981967
15	91000846
15	91045317
15	91052787
15	91053671
15	91102298
15	91167979
15	91174098
15	91199348
15	91227021
15	91270499
15	91272741
15	91280207
15	91336076
15	91357071
15	91357395
15	91366645
15	91368894
15	91376976
15	91385569
15	91464567
15	91496543
15	91498634
15	91553878
15	91562478
15	91575033
15	91604201
15	91644748
15	91678774
15	91706617
15	91772244
15	91822206
15	91885859
15	91894054
15	91903453
15	91934648
15	91968111
15	91969744
15	91991851
15	91994215
15	92002054
15	92004429
15	92005275
15	92015004
15	92051817
15	92067237
15	92094963
15	92095422
15	92111489
15	92118418
15	92145882
15	92186974
15	92191310
15	92196461
15	92229011
15	92234788
15	92272577
15	92278791
15	92310286
15	92314871
15	92352227
15	92355335
15	92371565
15	92375269
15	92375355
15	92392217
15	92443133
15	92445511
15	92464744
15	92475357
15	92482806
15	92492163
15	92495466
15	92521094
15	92523511
15	92531660
15	92532531
15	92534350
15	92562212
15	92573241
15	92573289
15	92593125
15	92615401
15	92634369
15	92681460
15	92735770
15	92754375
15	92788053
15	92808217
15	92865824
15	93079954
15	93091704
15	93102597
15	93126609
15	93128353
15	93135692
15	93139000
15	93147991
15	93160785
15	93180696
15	93193645
15	93193716
15	93208412
15	93215984
15	93258937
15	93285042
15	93317280
15	93320184
15	93384076
15	93386818
15	93400701
15	93413259
15	93423650
15	93463669
15	93480244
15	93491676
15	93587968
15	93592350
15	93614250
15	93644630
15	93682294
15	93689036
15	93723338
15	93811981
15	93902470
15	93941668
15	93958335
15	93987860
15	93999145
15	94020390
15	94047315
15	94073201
15	94107414
15	94125285
15	94125367
15	94178303
15	94195402
15	94199179
15	94213600
15	94285237
15	94295600
15	94341751
15	94363833
15	94365675
15	94388189
15	94402490
15	94416180
15	94471426
15	94513782
15	94532146
15	94569994
15	94621822
15	94624249
15	94629154
15	94637057
15	94723581
15	94727238
15	94764900
15	94782259
15	94918906
15	94971337
15	94974586
15	94998389
15	95035210
15	95099447
15	95119290
15	95142482
15	95160808
15	95251861
15	95305551
15	95320135
15	95327748
15	95344835
15	95384593
15	95419807
15	95443821
15	95514752
15	95544299
15	95565624
15	95601869
15	95620283
15	95640718
15	95657802
15	95674159
15	95712304
15	95751875
15	95917475
15	95929398
15	96019904
15	96031815
15	96040589
15	96094214
15	96162171
15	96176000
15	96253031
15	96263187
15	96273352
15	96300855
15	96354937
15	96367211
15	96467726
15	96474507
15	96506755
15	96734402
15	96741280
15	96745581
15	96836983
15	96851533
15	96860693
15	96907016
15	96912940
15	96924672
15	96948385
15	96954806
15	96968175
15	96976191
15	97050759
15	97066630
15	97179888
15	97239200
15	97254355
15	97258527
15	97319666
15	97341055
15	97377845
15	97412834
15	97427733
15	97468757
15	97504593
15	97561897
15	97657273
15	97698683
15	97783825
15	97799435
15	97903391
15	97903973
15	97949020
15	98143477
15	98160780
15	98240024
15	98280940
15	98283032
15	98290189
15	98320143
15	98322391
15	98358270
15	98372055
15	98380895
15	98389256
15	98411728
15	98415257
15	98426389
15	98439398
15	98467558
15	98513582
15	98557532
15	98660267
15	98758306
15	98763880
15	98821141
15	98837628
15	98921225
15	98928278
15	98938603
15	98939699
15	98944659
15	98948816
15	98953111
15	98979139
15	99007008
15	99050418
15	99069751
15	99069944
15	99076381
15	99093247
15	99115842
15	99144944
15	99199684
15	99242390
15	99255884
15	99400016
15	99448595
15	99451301
15	99479177
15	99490068
15	99508517
15	99510931
15	99512029
15	99618239
15	99723294
15	99729532
15	99734542
15	99744573
15	99745500
15	99767557
15	99827641
15	99872475
15	100025045
15	100058572
15	100099837
15	100115102
15	100155749
15	100160096
15	100177236
15	100196313
15	100213542
15	100221806
15	100234341
15	100246066
15	100328935
15	100462533
15	100600202
15	100618711
15	100646428
15	100669037
15	100738861
15	100748525
15	100766327
15	100795570
15	101017436
15	101096816
15	101102096
15	101170781
15	101227085
15	101241729
15	101350606
15	101391647
15	101399713
15	101408963
15	101424716
15	101528455
16	55444
16	105322
16	236983
16	243563
16	245796
16	347044
16	451362
16	474305
16	690466
16	750821
16	815040
16	835032
16	852322
16	954554
16	986640
16	999431
16	1023552
16	1023782
16	1175628
16	1299928
16	1355536
16	1472669
16	1482462
16	1488463
16	1595744
16	1665890
16	1817039
16	1851210
16	2066082
16	2274068
16	2655522
16	2773569
16	2818640
16	2842369
16	2869928
16	2902422
16	2927364
16	2953763
16	3087260
16	3103405
16	3183737
16	3251360
16	3355986
16	3376917
16	3405079
16	3459056
16	3460737
16	3613230
16	3696240
16	3863994
16	3943252
16	3948629
16	3963466
16	3985498
16	3989967
16	3999364
16	4053870
16	4060192
16	4121700
16	4143456
16	4147369
16	4190906
16	4218897
16	4226055
16	4231942
16	4293619
16	4420026
16	4593451
16	4669980
16	4751722
16	4840065
16	4863153
16	4878256
16	4989247
16	5019354
16	5042117
16	5144457
16	5193668
16	5196013
16	5244642
16	5309352
16	5313960
16	5322480
16	5375167
16	5383991
16	5423686
16	5481702
16	5483291
16	5513369
16	5535851
16	5573454
16	5589771
16	5615455
16	5617392
16	5716330
16	5728927
16	5765911
16	5803703
16	5816357
16	5818699
16	5828183
16	5851162
16	5869271
16	5903959
16	5916036
16	5917409
16	5933415
16	5939538
16	5945387
16	5975638
16	5978450
16	5994486
16	6015481
16	6025046
16	6041894
16	6049851
16	6060546
16	6064070
16	6084668
16	6089659
16	6094647
16	6106325
16	6131850
16	6134389
16	6205415
16	6209080
16	6220478
16	6235090
16	6239839
16	6253868
16	6298491
16	6310561
16	6332433
16	6335881
16	6341873
16	6360203
16	6391907
16	6398290
16	6405469
16	6421646
16	6431585
16	6439262
16	6484368
16	6497540
16	6504252
16	6509061
16	6519371
16	6523407
16	6536383
16	6546961
16	6592252
16	6603118
16	6603898
16	6604481
16	6607850
16	6617294
16	6651565
16	6663708
16	6705678
16	6724695
16	6747061
16	6749870
16	6750649
16	6757460
16	6786311
16	6818285
16	6829216
16	6855071
16	6886907
16	6890632
16	6909488
16	6914962
16	6922215
16	6964661
16	6998404
16	7065289
16	7089172
16	7090158
16	7098128
16	7099351
16	7108725
16	7179657
16	7220581
16	7227946
16	7241027
16	7254903
16	7275637
16	7328569
16	7336522
16	7352540
16	7396471
16	7400545
16	7402582
16	7408328
16	7409522
16	7412073
16	7421605
16	7429131
16	7484237
16	7509217
16	7537511
16	7539028
16	7544505
16	7561376
16	7564011
16	7583993
16	7586716
16	7601190
16	7602152
16	7607371
16	7631776
16	7660029
16	7665575
16	7717260
16	7767927
16	7772749
16	7786295
16	7824443
16	7883231
16	7905871
16	7908044
16	7917108
16	7925355
16	7935223
16	7936443
16	7997079
16	8041950
16	8148869
16	8167574
16	8169129
16	8253458
16	8263270
16	8271928
16	8286999
16	8291754
16	8376507
16	8404653
16	8433773
16	8457927
16	8515720
16	8547080
16	8576080
16	8579162
16	8607779
16	8670571
16	8687653
16	8690990
16	8746097
16	8760130
16	8760550
16	8772725
16	8774783
16	8847961
16	8853179
16	8996758
16	9013697
16	9024958
16	9047194
16	9071197
16	9186024
16	9212810
16	9290469
16	9305867
16	9319496
16	9343193
16	9344835
16	9380199
16	9402329
16	9422827
16	9425368
16	9463685
16	9532879
16	9538071
16	9564101
16	9603476
16	9603960
16	9609132
16	9623551
16	9638692
16	9645104
16	9661041
16	9703782
16	9705784
16	9716066
16	9728443
16	9751149
16	9872350
16	9959103
16	9963853
16	9975936
16	9994292
16	10025879
16	10090326
16	10094203
16	10121956
16	10122167
16	10123760
16	10124917
16	10129723
16	10137701
16	10230290
16	10261888
16	10306429
16	10324914
16	10333692
16	10388455
16	10460937
16	10481967
16	10495488
16	10571652
16	10572711
16	10588140
16	10602702
16	10638462
16	10656691
16	10666777
16	10685731
16	10685884
16	10694249
16	10730523
16	10752134
16	10761484
16	10809251
16	10836314
16	10877617
16	10948537
16	11020149
16	11096031
16	11107571
16	11144926
16	11170755
16	11212779
16	11214447
16	11218316
16	11232928
16	11310036
16	11312946
16	11379799
16	11381719
16	11387988
16	11407576
16	11415212
16	11450014
16	11513941
16	11530389
16	11550986
16	11556201
16	11556469
16	11752652
16	11805378
16	11949655
16	12057283
16	12057580
16	12064043
16	12067792
16	12076666
16	12118766
16	12128207
16	12153953
16	12154523
16	12174973
16	12207790
16	12215016
16	12264349
16	12329700
16	12419940
16	12437302
16	12446567
16	12447295
16	12466889
16	12502110
16	12515063
16	12521945
16	12531314
16	12564763
16	12579413
16	12583902
16	12584089
16	12597796
16	12614351
16	12614721
16	12618626
16	12621623
16	12643284
16	12723383
16	12756814
16	12768150
16	12783654
16	12814452
16	12843615
16	12849008
16	12876438
16	12936365
16	12971160
16	13021503
16	13033153
16	13036258
16	13046765
16	13100554
16	13130187
16	13135613
16	13145040
16	13160099
16	13183703
16	13186051
16	13222570
16	13229484
16	13241114
16	13257883
16	13262830
16	13273192
16	13307926
16	13363582
16	13364904
16	13370634
16	13422217
16	13456003
16	13461166
16	13479117
16	13511033
16	13545081
16	13550117
16	13569469
16	13609836
16	13673855
16	13720325
16	13728502
16	13751833
16	13777456
16	13809456
16	13823178
16	13863466
16	13882499
16	13935176
16	13979938
16	13985977
16	14047233
16	14054623
16	14279016
16	14297282
16	14301301
16	14356797
16	14368440
16	14370681
16	14457182
16	15036083
16	15038117
16	15418718
16	15618467
16	15634417
16	15641654
16	15696750
16	15727006
16	15773707
16	15775668
16	15781561
16	15794273
16	15856790
